Company,Drug_Name,FDA_Scientific_Name,Date,Classification,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query
Sun Pharma,Unknown Drug,Unknown Drug,2024-07-03,Bad,0.13333333333333333,0.045454545454545456,https://news.google.com/rss/articles/CBMijgJBVV95cUxOTFUtdldUTmxwZEZzSHdMRFVwNWlCSlZTN0VfTkZQVTM5QmozM09tcWlMTDRoQks1M3A0b1JlOHBjMEJ1T0U2UUhxLTR5YzBWVURCeVhITGpGWVFYUkpsTHJ0RUFmdUxDU0RGTDA5Q3VhWnZoSEdRcjNrMlU2M2pfNVBSaGx4TGJxckF4emRqLTVJMk9sQ2RnZG9fZXVKUHBpc1I0WE1RbzBYZ2l5bkpoX1FmcnhOZHg2amZVYWF5MGRUZnJzS1ZfQ2ZfMDlYMkptanM3UDN3cTY2TFo1ZjZaY3FGNmNselA3YWRCTDhnYlF6cTNZT2pkMXRucmJJcEhOWjhnS2NPMkNVNUtSU0HSAZMCQVVfeXFMTm00Y0o3amhPTGJ3R1kteWkwQlRqbjVveWx5X3BHNkFMdGVTR0hmZEJ5cjJHRE50SURwcmpWRzU1dEJ4Nm1ncHBWZDdjZURxWUc5RXBQd29jRU1WcThkVFV0clEtR21iUUpqdE5TbUVuSUZhR0t4eVl2bk9ZbXI1TUc5NjN1Zi1PaG1ZMlIyT3JONDJyR1kwVFA5djhpNU1UVzdLLV9uVGdwaHE4VnRwZkJ0cGdRc2RGd0ZKT2tKODhKVGZFeHhIWTlzUUljdUg0bktiS1NSRlhHSS1hSzVhZGNnaE9qSWRULXdPajF2ZDFXN3BDLXNtVlc5dTF1UVNoUExkR0dCeTRjaFBLajJkT20ya2M?oc=5,0.45984042901750366,Warning letter: USFDA pulls up Sun Pharma for manufacturing issues at Dadra facility - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMijgJBVV95cUxOTFUtdldUTmxwZEZzSHdMRFVwNWlCSlZTN0VfTkZQVTM5QmozM09tcWlMTDRoQks1M3A0b1JlOHBjMEJ1T0U2UUhxLTR5YzBWVURCeVhITGpGWVFYUkpsTHJ0RUFmdUxDU0RGTDA5Q3VhWnZoSEdRcjNrMlU2M2pfNVBSaGx4TGJxckF4emRqLTVJMk9sQ2RnZG9fZXVKUHBpc1I0WE1RbzBYZ2l5bkpoX1FmcnhOZHg2amZVYWF5MGRUZnJzS1ZfQ2ZfMDlYMkptanM3UDN3cTY2TFo1ZjZaY3FGNmNselA3YWRCTDhnYlF6cTNZT2pkMXRucmJJcEhOWjhnS2NPMkNVNUtSU0HSAZMCQVVfeXFMTm00Y0o3amhPTGJ3R1kteWkwQlRqbjVveWx5X3BHNkFMdGVTR0hmZEJ5cjJHRE50SURwcmpWRzU1dEJ4Nm1ncHBWZDdjZURxWUc5RXBQd29jRU1WcThkVFV0clEtR21iUUpqdE5TbUVuSUZhR0t4eVl2bk9ZbXI1TUc5NjN1Zi1PaG1ZMlIyT3JONDJyR1kwVFA5djhpNU1UVzdLLV9uVGdwaHE4VnRwZkJ0cGdRc2RGd0ZKT2tKODhKVGZFeHhIWTlzUUljdUg0bktiS1NSRlhHSS1hSzVhZGNnaE9qSWRULXdPajF2ZDFXN3BDLXNtVlc5dTF1UVNoUExkR0dCeTRjaFBLajJkT20ya2M?oc=5"" target=""_blank"">Warning letter: USFDA pulls up Sun Pharma for manufacturing issues at Dadra facility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Receives Us Fda,Receives Us Fda,2024-07-26,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPNFhMaXQtRWlhZ1FXTGNXem9BZ3JYRTNhSHpMR2RwLWpBN1ZpUFloQW0xRElUbW1CMUZaMmtnQ3ZmeGpmaVJHVkVjbUFlRmxqTVZsTHZCSjNoQ2NqZnh6T2VJeWFBcFpsVGRiWVE2b2xJeVRETl9UQnFuMW5TTWVqTndJWjBGVFdyTEdsd0lXZ29YSTRMS1J3LTdBcHNwcVhYX1V1RHQyX0JONE1zZGk3bkhIRXRLcWFTeVctX0g2bW9XNDVTZFFCVUt5Z3JibnZsVFpaY9IB2gFBVV95cUxNR0ZJNzlYSWp6cXJmdGVmZmpGZnlOdFR3ODBZYS1lSGplVkxVVlZvRHlUdWM5YkE3aUFoVzNvRjd2N2hlanAtMGhOZGdrekE4WGN3SmhjZjgxdWdqX3VKYmVsTHh2LVZaWXJUdjYybTRxN3NKLWVMYnlmZFZtZWZsU2l4dnJuWTVZVTNLZUI5Rl84dl9reHB0Nll1MDVPMWwxWmJWdmFTZjdsT3lZSWZhVzdpMXIxU1NJb01OTkQ4aWpKMlE5cUYzSWp4dmswTl96SE02cTRqX2dwZw?oc=5,0.5669476685207869,Sun Pharma receives US FDA approval for drug to treat alopecia areata - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxPNFhMaXQtRWlhZ1FXTGNXem9BZ3JYRTNhSHpMR2RwLWpBN1ZpUFloQW0xRElUbW1CMUZaMmtnQ3ZmeGpmaVJHVkVjbUFlRmxqTVZsTHZCSjNoQ2NqZnh6T2VJeWFBcFpsVGRiWVE2b2xJeVRETl9UQnFuMW5TTWVqTndJWjBGVFdyTEdsd0lXZ29YSTRMS1J3LTdBcHNwcVhYX1V1RHQyX0JONE1zZGk3bkhIRXRLcWFTeVctX0g2bW9XNDVTZFFCVUt5Z3JibnZsVFpaY9IB2gFBVV95cUxNR0ZJNzlYSWp6cXJmdGVmZmpGZnlOdFR3ODBZYS1lSGplVkxVVlZvRHlUdWM5YkE3aUFoVzNvRjd2N2hlanAtMGhOZGdrekE4WGN3SmhjZjgxdWdqX3VKYmVsTHh2LVZaWXJUdjYybTRxN3NKLWVMYnlmZFZtZWZsU2l4dnJuWTVZVTNLZUI5Rl84dl9reHB0Nll1MDVPMWwxWmJWdmFTZjdsT3lZSWZhVzdpMXIxU1NJb01OTkQ4aWpKMlE5cUYzSWp4dmswTl96SE02cTRqX2dwZw?oc=5"" target=""_blank"">Sun Pharma receives US FDA approval for drug to treat alopecia areata</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Pharma Gets Usfda,Pharma Gets Usfda,2024-07-26,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMixgFBVV95cUxNOVByNVRLbDd1RjBtT3RiZ0tUd21CSHQyVFZwOXJnNnViZG1Jakl5djVaYmVDaEZGaDd6SDhjbHVZMnoyMVBPQXRzUVVacXVTMThYTkZ3X0lkaC1OVnlvdXdaek45enRfVTlKcTY5NHJGSlhXcWxUUU0xQWJPdmNIVkNUdVRLX0h0SHhaQ19tNzZKV0t6WmgyOXoxYWZDM3pLLVBRMXhkTFdXXzhHaHBURkhFM2tGYkhManJ0OENMTXBwZnlUMXfSAcsBQVVfeXFMTUM2TTlKQVJRWGFMXzhJNEU1WTBGa2hvSHpUNURsNGtlenNFTkx4Rl9qVC1IMTU0anltZFFMMERROFNMd2Z5VEJ3RTJVWTc2MVg3MWZySmF1VzhJS1dzZ0dBYWpqMW9ZM2xqQzVqVEp6clduejhYY3FvQ1Z4ckFGQnRkenM2OGNfTzZKTWpYYzA5UXpqa29BM21XSm9rU2NocTlfNU9Dam51dmlzV1d4ZmF0eWZidTBOOUJNZTVOUVFUS2pyUWZEWlpPTmc?oc=5,0.5669476685207869,Sun Pharma gets USFDA approval for Alopecia treatment drug - CNBC TV18,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxNOVByNVRLbDd1RjBtT3RiZ0tUd21CSHQyVFZwOXJnNnViZG1Jakl5djVaYmVDaEZGaDd6SDhjbHVZMnoyMVBPQXRzUVVacXVTMThYTkZ3X0lkaC1OVnlvdXdaek45enRfVTlKcTY5NHJGSlhXcWxUUU0xQWJPdmNIVkNUdVRLX0h0SHhaQ19tNzZKV0t6WmgyOXoxYWZDM3pLLVBRMXhkTFdXXzhHaHBURkhFM2tGYkhManJ0OENMTXBwZnlUMXfSAcsBQVVfeXFMTUM2TTlKQVJRWGFMXzhJNEU1WTBGa2hvSHpUNURsNGtlenNFTkx4Rl9qVC1IMTU0anltZFFMMERROFNMd2Z5VEJ3RTJVWTc2MVg3MWZySmF1VzhJS1dzZ0dBYWpqMW9ZM2xqQzVqVEp6clduejhYY3FvQ1Z4ckFGQnRkenM2OGNfTzZKTWpYYzA5UXpqa29BM21XSm9rU2NocTlfNU9Dam51dmlzV1d4ZmF0eWZidTBOOUJNZTVOUVFUS2pyUWZEWlpPTmc?oc=5"" target=""_blank"">Sun Pharma gets USFDA approval for Alopecia treatment drug</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC TV18</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Leqselvi,Leqselvi,2024-07-26,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNQjR2aE9admoxWnJIZk9qYXE0cTdlVUsxQlcwY1M4LU9UcnpjMTdVTWlCeUQ2ZVpyUDlYWXdyUXdhM05hOFlTVWI5QmlQQjRnelN6cm12MDk3UElLUktfLXk4SU1LbUxnV1UxS0NXMVhhdlFfLUxYSmhwRVZNUHF3UFdBSmtjemp2MzYtRzlfRC1NWERGVllFRWg4MURZdGtKOTM1TmJKOHZTcFV6OU5sdU5EQ3JtbEJrUzBaRkNmQXBUVFVKT1JncnlDYkZKQ3dtVnBnN3g2MUxFS0E3V0hOX0xocjFENXJZdFZZd3J30gHzAUFVX3lxTE1oYWptajk1Z2VKRmtDRmx5dUd3Tk9JX0VtZmdsVWRnX3ZYV2JEY3c1TGw0YnFMVGVuWTl1bEdrUGFOaS13RDRKZnM1M0YtQ2tYQndub0x4LWV0UTRBaE9KZjFjTGNlV0N4aVBrbjJsbUl5azdqcHhLcEpKS3JDX19EcTlSZUdUc3YwVDhfOUlwb1kyYlNNa2JQWk5vSGoxUVlvZktsSlBOUjRnOERnNEdxXzNzeGs0d1BmVDVFQWwxYzg3ZkRsMGt6cnI5Snd0WjJBT0dtMVhaa3RJNUw3VVdjOUZ5X2I2NFBnX1VjQWtrQUZETQ?oc=5,0.5669476685207869,Sun Pharma receives USFDA approval for LEQSELVI (deuruxolitinib) 8 mg tablets - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxNQjR2aE9admoxWnJIZk9qYXE0cTdlVUsxQlcwY1M4LU9UcnpjMTdVTWlCeUQ2ZVpyUDlYWXdyUXdhM05hOFlTVWI5QmlQQjRnelN6cm12MDk3UElLUktfLXk4SU1LbUxnV1UxS0NXMVhhdlFfLUxYSmhwRVZNUHF3UFdBSmtjemp2MzYtRzlfRC1NWERGVllFRWg4MURZdGtKOTM1TmJKOHZTcFV6OU5sdU5EQ3JtbEJrUzBaRkNmQXBUVFVKT1JncnlDYkZKQ3dtVnBnN3g2MUxFS0E3V0hOX0xocjFENXJZdFZZd3J30gHzAUFVX3lxTE1oYWptajk1Z2VKRmtDRmx5dUd3Tk9JX0VtZmdsVWRnX3ZYV2JEY3c1TGw0YnFMVGVuWTl1bEdrUGFOaS13RDRKZnM1M0YtQ2tYQndub0x4LWV0UTRBaE9KZjFjTGNlV0N4aVBrbjJsbUl5azdqcHhLcEpKS3JDX19EcTlSZUdUc3YwVDhfOUlwb1kyYlNNa2JQWk5vSGoxUVlvZktsSlBOUjRnOERnNEdxXzNzeGs0d1BmVDVFQWwxYzg3ZkRsMGt6cnI5Snd0WjJBT0dtMVhaa3RJNUw3VVdjOUZ5X2I2NFBnX1VjQWtrQUZETQ?oc=5"" target=""_blank"">Sun Pharma receives USFDA approval for LEQSELVI (deuruxolitinib) 8 mg tablets</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Sun Pharma,Sun Pharma,2024-07-26,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMioAFBVV95cUxQU1dMdDgzdnVveTZ6Mjltd085b1hfUkRIc3FINjVQaTdESFNLbTNCQXJBTV8tcWh5UHAwSkJ5UEZaUlBobG5VdWtMLUZjeGNlN0VpNHlNb0xPNmtFYnNhbS1KWjlLaFpFTFRhTUJGY2g5dmdpZXBVeHZSekp3bUhSNzU3Y1JLYThwWkx0TkZ1YUwyYUswNGN5ZWVRVXA1bTZw?oc=5,0.5169476685207869,FDA approves Sun Pharma’s JAK inhibitor for alopecia - Pharmaceutical Technology,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQU1dMdDgzdnVveTZ6Mjltd085b1hfUkRIc3FINjVQaTdESFNLbTNCQXJBTV8tcWh5UHAwSkJ5UEZaUlBobG5VdWtMLUZjeGNlN0VpNHlNb0xPNmtFYnNhbS1KWjlLaFpFTFRhTUJGY2g5dmdpZXBVeHZSekp3bUhSNzU3Y1JLYThwWkx0TkZ1YUwyYUswNGN5ZWVRVXA1bTZw?oc=5"" target=""_blank"">FDA approves Sun Pharma’s JAK inhibitor for alopecia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pharmaceutical Technology</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Fda,Fda,2024-07-28,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNN3AwWjVMRHNFYUw3emxjM3l5OTdiNEpnRGxVa1pab2QyOFRyMGFucDlWVHAwOWtNdFZjZVhKNDJYZUtlYWczNnNIMDR5QUljeE8xekVacm9nUFVhMW55bnVUVHM0TW9ZNzAxNUViN0cwa2FEWXVFZlBFUTAzaDRjM0tLYlJhZlFKRjBkbGhvWWJLcDU1MW10VV9oOUJQc0xuMVpEVDdQMlM?oc=5,0.5470454545454545,"FDA Approval of Alopecia Drug Positions Sun Pharma to Compete With Eli Lilly, Pfizer - MedCity News","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNN3AwWjVMRHNFYUw3emxjM3l5OTdiNEpnRGxVa1pab2QyOFRyMGFucDlWVHAwOWtNdFZjZVhKNDJYZUtlYWczNnNIMDR5QUljeE8xekVacm9nUFVhMW55bnVUVHM0TW9ZNzAxNUViN0cwa2FEWXVFZlBFUTAzaDRjM0tLYlJhZlFKRjBkbGhvWWJLcDU1MW10VV9oOUJQc0xuMVpEVDdQMlM?oc=5"" target=""_blank"">FDA Approval of Alopecia Drug Positions Sun Pharma to Compete With Eli Lilly, Pfizer</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MedCity News</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Sun Pharma,Sun Pharma,2024-07-29,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMihgFBVV95cUxPY3VrejA4d2xnRU1XRmk2SGplamNLdGRhdEtsTkZUSHNGRTE2dHZDZHZvT2VVdHRYSnpTNklrMDVDc1A3ZWotSlZUTEJiTTZJc2xlOHdjZ05QeXhpczg0b3QxcHl1dTVjQU54SnJPSTEtSFlJRkVZYi1kRDdiR1I0UlBVUmhBZw?oc=5,0.48834551039166096,FDA approves Sun Pharma’s alopecia drug Leqselvi | Pharmaceutical | The Pharmaletter - The Pharma Letter,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxPY3VrejA4d2xnRU1XRmk2SGplamNLdGRhdEtsTkZUSHNGRTE2dHZDZHZvT2VVdHRYSnpTNklrMDVDc1A3ZWotSlZUTEJiTTZJc2xlOHdjZ05QeXhpczg0b3QxcHl1dTVjQU54SnJPSTEtSFlJRkVZYi1kRDdiR1I0UlBVUmhBZw?oc=5"" target=""_blank"">FDA approves Sun Pharma’s alopecia drug Leqselvi | Pharmaceutical | The Pharmaletter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Pharma Letter</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Sun Pharma,Sun Pharma,2024-07-30,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMitwFBVV95cUxOemVCTUJmYjNZaGs2dy1qZDlKYzZLUy1fYUVReHphT1dMUkh4cnBvQno5dHVVRHpZMzhWTTVRVjV4dWdjVlNyLU9tSXI5blE5WjBsWGtmVXZ4OE9NcUJCWWVJQ0w4cUZFVWVVSHhMX3pvN242T1R5N1l5Z1VCVml2UzlfZ2ZobFEwQUxBS2F5bzFBc2I3T2NQTEVLcEZBLTM1MkxRQlJWR3R3c1h2NWtPZHk4RXc5LTA?oc=5,0.4971216275453032,FDA approves Sun Pharma’s oral JAK inhibitor Leqselvi to treat severe alopecia areata - PMLiVE,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxOemVCTUJmYjNZaGs2dy1qZDlKYzZLUy1fYUVReHphT1dMUkh4cnBvQno5dHVVRHpZMzhWTTVRVjV4dWdjVlNyLU9tSXI5blE5WjBsWGtmVXZ4OE9NcUJCWWVJQ0w4cUZFVWVVSHhMX3pvN242T1R5N1l5Z1VCVml2UzlfZ2ZobFEwQUxBS2F5bzFBc2I3T2NQTEVLcEZBLTM1MkxRQlJWR3R3c1h2NWtPZHk4RXc5LTA?oc=5"" target=""_blank"">FDA approves Sun Pharma’s oral JAK inhibitor Leqselvi to treat severe alopecia areata</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PMLiVE</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Dr. Reddy's,Unknown Drug,Unknown Drug,2024-08-12,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMirgFBVV95cUxPX0JkZjNzX2VLZm0tM0RqVE1IUWZfRVRyOHNMcy00WUZjUExqanV3OHJmMERKTUVsaTR2Sy05b1VhWVZxUklxQW5Ua0NiT3hETDF4bDlGY21yZGNwcllSNEt5cmZzdnRUT3BNaHM2NEdWbGcwQ0ZyV1VLVkF4UElUX2t4RFg3cFdSeWlfMzdwcHA3dWUxWm9QZHpHUHhWTzBDXzM0UjhycmJzVjhZQ1HSAbMBQVVfeXFMUGJyTkhtLU1FRXJrRzZtXy15R3B1aDhMbTFFY3RaRkR6aTRidFlqLXZ3ZjJ6VkNmNUgwSEthZFdrQU8tTFM1WlhxSWdfVDNvNWEzbHVCdDlVNE1EZkstcTZkSUFoTnh0bjBWUnA2WnVIbEhMTmJTa200SzlMQkc0eGZvRFhjM2pfd2VuX0wza3JEQklEZV9yQktYVk9iXzRVLUF3aGJaWlg1OGpJdm1tcWF3aXc?oc=5,0.5270454545454546,Dr Reddy's Labs gets US FDA clearance: Visakhapatnam facilities classified as VAI - Express Pharma,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxPX0JkZjNzX2VLZm0tM0RqVE1IUWZfRVRyOHNMcy00WUZjUExqanV3OHJmMERKTUVsaTR2Sy05b1VhWVZxUklxQW5Ua0NiT3hETDF4bDlGY21yZGNwcllSNEt5cmZzdnRUT3BNaHM2NEdWbGcwQ0ZyV1VLVkF4UElUX2t4RFg3cFdSeWlfMzdwcHA3dWUxWm9QZHpHUHhWTzBDXzM0UjhycmJzVjhZQ1HSAbMBQVVfeXFMUGJyTkhtLU1FRXJrRzZtXy15R3B1aDhMbTFFY3RaRkR6aTRidFlqLXZ3ZjJ6VkNmNUgwSEthZFdrQU8tTFM1WlhxSWdfVDNvNWEzbHVCdDlVNE1EZkstcTZkSUFoTnh0bjBWUnA2WnVIbEhMTmJTa200SzlMQkc0eGZvRFhjM2pfd2VuX0wza3JEQklEZV9yQktYVk9iXzRVLUF3aGJaWlg1OGpJdm1tcWF3aXc?oc=5"" target=""_blank"">Dr Reddy's Labs gets US FDA clearance: Visakhapatnam facilities classified as VAI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Express Pharma</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
Biocon,Daptomycin Injection,Daptomycin Injection,2024-08-30,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMixAFBVV95cUxNYjloRHhwMkhNeWJRVnBlLXo1ZzFmOXhCa1pHRnk4RDZHV0ptRGVqUmE3UVFiaDNUMWUxbmlFSUVHYmdzQVFmYWNIR21FZDAtellpNHJEUXMzN18wSlNwWkpTQUZFQWtKNDlDSGRGcUt0WmRIeXQ0eksyX0hRcDNTVDBwV0ctbW15c040ZmRodlBRQmlDekJ2TDNzN3R5RWRpQWpLTFVPemVwZUJNbXlzTU9BbEcwU0J1THQ1NV8zeWY3cnpL0gHKAUFVX3lxTFBDZnJQblRUSXJDV3J0c3d3cVB4bDFpZ19jWGkxbU1TQnN5TmJYMDZQTzV6M0IxLU5lX3B5MUFNc0lPdHZrdEQ2ci0xbXNER1hGV2lnckFBZEd2Rkk5VHVCTHNOQ2FWS3lNcE1SbVh4aTlMN19tSmc4X0V0NnAtbWl6bWdDUGlobldJdHpoUlpUN09pNXZ1UUFsVkswZzVURGFYaTRRbWNLYmtPWDVSY0hkTHNIV2FsQUdLQUlFYjF5QU5SYldsSkJDVXc?oc=5,0.5443678105900815,Biocon arm Biocon Pharma receives US FDA approval for Daptomycin injection - CNBC TV18,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNYjloRHhwMkhNeWJRVnBlLXo1ZzFmOXhCa1pHRnk4RDZHV0ptRGVqUmE3UVFiaDNUMWUxbmlFSUVHYmdzQVFmYWNIR21FZDAtellpNHJEUXMzN18wSlNwWkpTQUZFQWtKNDlDSGRGcUt0WmRIeXQ0eksyX0hRcDNTVDBwV0ctbW15c040ZmRodlBRQmlDekJ2TDNzN3R5RWRpQWpLTFVPemVwZUJNbXlzTU9BbEcwU0J1THQ1NV8zeWY3cnpL0gHKAUFVX3lxTFBDZnJQblRUSXJDV3J0c3d3cVB4bDFpZ19jWGkxbU1TQnN5TmJYMDZQTzV6M0IxLU5lX3B5MUFNc0lPdHZrdEQ2ci0xbXNER1hGV2lnckFBZEd2Rkk5VHVCTHNOQ2FWS3lNcE1SbVh4aTlMN19tSmc4X0V0NnAtbWl6bWdDUGlobldJdHpoUlpUN09pNXZ1UUFsVkswZzVURGFYaTRRbWNLYmtPWDVSY0hkTHNIV2FsQUdLQUlFYjF5QU5SYldsSkJDVXc?oc=5"" target=""_blank"">Biocon arm Biocon Pharma receives US FDA approval for Daptomycin injection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC TV18</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Daptomycin,Daptomycin,2024-09-01,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPdFlLMjhpaFkyLVhza3B3ZDBBZ0xhY3NDV1kyWkVNYUNqTm5FSUpTV3RNa1lEVEVKdDk2bDRJUm8yNGdKWnJzaFpWdGNZV3lqSmtVSnhCdjBZVXJlTDZtNmo5cUQ4UGRHWjZqbi1Cd2hkNldNTVNhcUFEbnYxbW9nUWdzYkc4MkxGeDBNeGFCNjFGb2YzNE9ZcF93RzZDb0RYOXZucGhVTWLSAa8BQVVfeXFMT1NMTFZ3b21qT2F0YXczYlRNeEZ4QWdpaUZIZWxIbFJja0l1SmRPOEtwbm1OU2RMTHBSSEd2aWVLNU5WTXhyZFVhNmJUWXR4MFluWW1ncW9wenBZc1VSREFUTzVQV3NFYWZoVDRSVlNOdEhNTGtUbU1DMmRSU25VZnhobTNEYUFUZjJkWlNXYUJWQVRGTEZXbHFScFlCb0M0aW5wUUlZRFBJLXozSE9PUQ?oc=5,0.5470454545454545,Biocon Pharma receives USFDA approval for daptomycin - Indian Pharma Post,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPdFlLMjhpaFkyLVhza3B3ZDBBZ0xhY3NDV1kyWkVNYUNqTm5FSUpTV3RNa1lEVEVKdDk2bDRJUm8yNGdKWnJzaFpWdGNZV3lqSmtVSnhCdjBZVXJlTDZtNmo5cUQ4UGRHWjZqbi1Cd2hkNldNTVNhcUFEbnYxbW9nUWdzYkc4MkxGeDBNeGFCNjFGb2YzNE9ZcF93RzZDb0RYOXZucGhVTWLSAa8BQVVfeXFMT1NMTFZ3b21qT2F0YXczYlRNeEZ4QWdpaUZIZWxIbFJja0l1SmRPOEtwbm1OU2RMTHBSSEd2aWVLNU5WTXhyZFVhNmJUWXR4MFluWW1ncW9wenBZc1VSREFUTzVQV3NFYWZoVDRSVlNOdEhNTGtUbU1DMmRSU25VZnhobTNEYUFUZjJkWlNXYUJWQVRGTEZXbHFScFlCb0M0aW5wUUlZRFBJLXozSE9PUQ?oc=5"" target=""_blank"">Biocon Pharma receives USFDA approval for daptomycin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Pharma Post</font>",Google News Enhanced,"""Biocon"" FDA approval"
