Company,Drug_Name,FDA_Scientific_Name,Date,Event_Type,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query,Notes
Sun Pharma,Unknown Drug,Unknown Drug,2022-08-14,Bad,0.1333333333333333,0.0625,https://news.google.com/rss/articles/CBMimwJBVV95cUxQOXg2TVRtYnFiYlJTTEExTFFqN3lZMWJjYjVLOXFCeWQzWUpOZFJYV0w4aUR1ak9KeXV0XzJfSTFqYVJWZGxFVzl2VW15VG1wUnJsQVB4dklPNlMta3EtVFdTZXkyeHI5bGhTQzVnWUp6VGNaUVVUZ25HaG82YWZIcFo0eUdFS05sa1V0SmhObE8xVWpYSE5rQUFEb2oxb0hDTXBVcHMyWEYzQk1ZeGVRdjdXdDA2LUYxcFJOUGJCU25LX1o0YWdCRU1KSG9hQzNLV2czRjZUUGdLQ1F5Rnk3aDZGN3VpS2hET1pZSy1GT0pBMXV6T1dMQ1NrYXZZbXllMVdxaGlpTHM1NEU2Q2hFaUpYUWVzZzZPME5r0gGgAkFVX3lxTE4wRzcyRnpyUkFfakVkN3JzQVhhY3ZIYTFPTXNMdFJteGJHLUxiVWUwYlFvTlR0Rl9sdkJ4MlRnWjQyUi1kYmU1bW4tbm16cnl6WUNQeVZmc011NFlwNzkwdVBuNWY0aXhPR0Z2akdMT1FqaWpNTndxbGFwUDhnTFNVaVR5dTVvb0F4dHBiNV9SWkl1VWtwVkJQYmVGVHk4bmRrTk9vZFZBNVZzeUszSkdnWWhtZ3BhVWRKYWVmSXRXbU1xaWdVMi1tV1FlT3JITTdNVEFUNHZzUWo3R2hOV040dzN5c0ppRi1HNmZLSUdneWs4OVlrMDNTaHVfQzlveHNjWkdWUzg3X1BWM0VvYVB5WEJ2Q21jMkNpdDRiM2NPdA?oc=5,0.505,"Manufacturing issues led drug makers Glenmark, Sun Pharma, Dr Reddy's to recall products in US - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMimwJBVV95cUxQOXg2TVRtYnFiYlJTTEExTFFqN3lZMWJjYjVLOXFCeWQzWUpOZFJYV0w4aUR1ak9KeXV0XzJfSTFqYVJWZGxFVzl2VW15VG1wUnJsQVB4dklPNlMta3EtVFdTZXkyeHI5bGhTQzVnWUp6VGNaUVVUZ25HaG82YWZIcFo0eUdFS05sa1V0SmhObE8xVWpYSE5rQUFEb2oxb0hDTXBVcHMyWEYzQk1ZeGVRdjdXdDA2LUYxcFJOUGJCU25LX1o0YWdCRU1KSG9hQzNLV2czRjZUUGdLQ1F5Rnk3aDZGN3VpS2hET1pZSy1GT0pBMXV6T1dMQ1NrYXZZbXllMVdxaGlpTHM1NEU2Q2hFaUpYUWVzZzZPME5r0gGgAkFVX3lxTE4wRzcyRnpyUkFfakVkN3JzQVhhY3ZIYTFPTXNMdFJteGJHLUxiVWUwYlFvTlR0Rl9sdkJ4MlRnWjQyUi1kYmU1bW4tbm16cnl6WUNQeVZmc011NFlwNzkwdVBuNWY0aXhPR0Z2akdMT1FqaWpNTndxbGFwUDhnTFNVaVR5dTVvb0F4dHBiNV9SWkl1VWtwVkJQYmVGVHk4bmRrTk9vZFZBNVZzeUszSkdnWWhtZ3BhVWRKYWVmSXRXbU1xaWdVMi1tV1FlT3JITTdNVEFUNHZzUWo3R2hOV040dzN5c0ppRi1HNmZLSUdneWs4OVlrMDNTaHVfQzlveHNjWkdWUzg3X1BWM0VvYVB5WEJ2Q21jMkNpdDRiM2NPdA?oc=5"" target=""_blank"">Manufacturing issues led drug makers Glenmark, Sun Pharma, Dr Reddy's to recall products in US</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Unknown Drug,Unknown Drug,2022-12-08,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMioAFBVV95cUxOQTlveWdFcFpoRjd6SERNMzhRU3BpZlZhUVF5ODNuZVY4TFdNVkRyVWl4a0dPRVJ0XzFGelFDZ2NPUWdHeFU0NEp3eU1uWlVVeDI4TXNMQTkyUG1WTEE5N1RuNktiM3NScHMzYVNNdjZid2V0SlhROHdRYlZMY0xYRzF3YWdnOU93bDNDazFnX0g0ZkQ1bVU5aG8xd29FcjlQ?oc=5,0.495,FDA slaps Sun Pharma plant with import alert after inspectors find production problems - Fierce Pharma,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxOQTlveWdFcFpoRjd6SERNMzhRU3BpZlZhUVF5ODNuZVY4TFdNVkRyVWl4a0dPRVJ0XzFGelFDZ2NPUWdHeFU0NEp3eU1uWlVVeDI4TXNMQTkyUG1WTEE5N1RuNktiM3NScHMzYVNNdjZid2V0SlhROHdRYlZMY0xYRzF3YWdnOU93bDNDazFnX0g0ZkQ1bVU5aG8xd29FcjlQ?oc=5"" target=""_blank"">FDA slaps Sun Pharma plant with import alert after inspectors find production problems</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Pharma</font>",Google News Enhanced,"""Sun Pharma"" FDA warning letter",
Sun Pharma,Unknown Drug,Unknown Drug,2022-12-17,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMixgFBVV95cUxNdXlHRGNYdGNmaHhOMTBaaTJEbkt4X3RZVTVzVVJGdTBFel9DWFBFcnlJM2QxYUFUbEdZX2Y5dkpMMVJNNUtkcVlMQUE3a3BuUTI2U01NckN1ZHlqTi14MWdMY0Z1cmRRRG1kNHJhTkdTbUVibFREcW80SWxPM1VkVVozU1ZxYTRabDY3YW85Yi14NWNrM2pHd2RwS21QSFpHLV9ia3Q4UkdJaUJjQTBVTUVwbVdveVFiRnkyTDBuaUpuNGxMVEHSAcsBQVVfeXFMTldCWXBXOVN1QmNlS3dleElBUENEWTFjSjQ1cHBzUDc0aFZnWUtCa2dUT0YwQkRFV2pOaGdicnRIbm1PV2tUektqRG10d1N0SGJGVGhWbFczeWpldGNtam1CNXgwU1pDUVkzTHh2amVXbExHQkVIb1RYcE9NeTRBS2tpTUJqNmtNZFdKX0JialpaZmtndnlvVzJaalUtU0tEY3ltM29CUWdmWHNJcWVlUUlBNnhwaVdmS2hNUEtHUGVqYWNGWlZwNk9zMms?oc=5,0.495,Sun Pharma's Halol facility receives USFDA warning letter - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxNdXlHRGNYdGNmaHhOMTBaaTJEbkt4X3RZVTVzVVJGdTBFel9DWFBFcnlJM2QxYUFUbEdZX2Y5dkpMMVJNNUtkcVlMQUE3a3BuUTI2U01NckN1ZHlqTi14MWdMY0Z1cmRRRG1kNHJhTkdTbUVibFREcW80SWxPM1VkVVozU1ZxYTRabDY3YW85Yi14NWNrM2pHd2RwS21QSFpHLV9ia3Q4UkdJaUJjQTBVTUVwbVdveVFiRnkyTDBuaUpuNGxMVEHSAcsBQVVfeXFMTldCWXBXOVN1QmNlS3dleElBUENEWTFjSjQ1cHBzUDc0aFZnWUtCa2dUT0YwQkRFV2pOaGdicnRIbm1PV2tUektqRG10d1N0SGJGVGhWbFczeWpldGNtam1CNXgwU1pDUVkzTHh2amVXbExHQkVIb1RYcE9NeTRBS2tpTUJqNmtNZFdKX0JialpaZmtndnlvVzJaalUtU0tEY3ltM29CUWdmWHNJcWVlUUlBNnhwaVdmS2hNUEtHUGVqYWNGWlZwNk9zMms?oc=5"" target=""_blank"">Sun Pharma's Halol facility receives USFDA warning letter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" FDA warning letter",
Sun Pharma,Generic Lenalidomide Capsules,Generic Lenalidomide Capsules,2023-02-11,Good,0.0,0.0555555555555555,https://news.google.com/rss/articles/CBMiswFBVV95cUxQR3UweC1qV1BTcnpRUVNBUmZnVFZmc1NJU3JGLU1tMm9vOXBjTmVjcjRWb2VEOXNIOWpwazhPb1FCNXEzckZqd1pYbC1IdWdFb0RwaTZDN1NES0xfdzQwWmJXaUpHNUliVXc0NUtBX205WnlGTElsZFJ5UkVJWnkwU1V1Q09mSmFNS2VTOXd0SlcwblV4Q1NOVVpMdVVadVpQcTcyMU5lb2RoaE9CQTNiWFJyUdIBugFBVV95cUxOdjM0Y1FtVEdvMGE4a3lZTWV2V0t2YWU3T3l4dUNUbUhTZVpMWkNaRmtxSWtfUUphSkdqdGo3Vk9Cek1aT0w4VlFLT0FVbUpZVUU3Z1RGNlNHT0FHTjhGU2x3ZVJkS0JlVkFIM0FRd3RGQzJGUlEyQ3JReFpLanZxQXc4TmhKdkprcVN2RFRtTm1sdzl1Z0hheC1fbWVOcldkY3JEbXhITTdEOFJ2UmZaVkZUNjl0dGZ1bWc?oc=5,0.5922222222222223,Sun Pharma Announces USFDA Approval for Generic Lenalidomide Capsules - Indian Pharma Post,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxQR3UweC1qV1BTcnpRUVNBUmZnVFZmc1NJU3JGLU1tMm9vOXBjTmVjcjRWb2VEOXNIOWpwazhPb1FCNXEzckZqd1pYbC1IdWdFb0RwaTZDN1NES0xfdzQwWmJXaUpHNUliVXc0NUtBX205WnlGTElsZFJ5UkVJWnkwU1V1Q09mSmFNS2VTOXd0SlcwblV4Q1NOVVpMdVVadVpQcTcyMU5lb2RoaE9CQTNiWFJyUdIBugFBVV95cUxOdjM0Y1FtVEdvMGE4a3lZTWV2V0t2YWU3T3l4dUNUbUhTZVpMWkNaRmtxSWtfUUphSkdqdGo3Vk9Cek1aT0w4VlFLT0FVbUpZVUU3Z1RGNlNHT0FHTjhGU2x3ZVJkS0JlVkFIM0FRd3RGQzJGUlEyQ3JReFpLanZxQXc4TmhKdkprcVN2RFRtTm1sdzl1Z0hheC1fbWVOcldkY3JEbXhITTdEOFJ2UmZaVkZUNjl0dGZ1bWc?oc=5"" target=""_blank"">Sun Pharma Announces USFDA Approval for Generic Lenalidomide Capsules</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Pharma Post</font>",Google News Enhanced,"""Sun Pharma"" drug approval",Selected over 2 overlapping events
Sun Pharma,Unknown Drug,Unknown Drug,2023-04-24,Bad,0.0,0.125,https://news.google.com/rss/articles/CBMidEFVX3lxTE1PRFlBdktHRlpwOERBZ1I0VlJCWG1aTlJkNmR5Qk5PXy1ua2xDV0VER0pFenpKaUl2NmdXVW5BZGZ0WG1mVFVCOFdCQnFFRWlJT09TNVducmdERG1RZmZnc05pM0JUTW93dXlqT3dCRlFCTkNG0gF6QVVfeXFMUHdZT0FRMjdDaUYzaUNRMWJoSlB4bFl1ajJYbF93R0ptdk1jZ085WmdoQUc0QlVUVTJfQUh5dS1BZjhYcDYtSkpwcWszZm9KajN4UDFsUE1VZEtjNy1oZTZzLTdOVlNjRHJIcnVDOVhDSENjdXhvVW82Y3c?oc=5,0.5306146766008109,"Sun Pharma, Hetero recall drugs in US - Express Pharma","<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1PRFlBdktHRlpwOERBZ1I0VlJCWG1aTlJkNmR5Qk5PXy1ua2xDV0VER0pFenpKaUl2NmdXVW5BZGZ0WG1mVFVCOFdCQnFFRWlJT09TNVducmdERG1RZmZnc05pM0JUTW93dXlqT3dCRlFCTkNG0gF6QVVfeXFMUHdZT0FRMjdDaUYzaUNRMWJoSlB4bFl1ajJYbF93R0ptdk1jZ085WmdoQUc0QlVUVTJfQUh5dS1BZjhYcDYtSkpwcWszZm9KajN4UDFsUE1VZEtjNy1oZTZzLTdOVlNjRHJIcnVDOVhDSENjdXhvVW82Y3c?oc=5"" target=""_blank"">Sun Pharma, Hetero recall drugs in US</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Express Pharma</font>",Google News Enhanced,"""Sun Pharma"" recall",Selected over 3 overlapping events
Sun Pharma,Unknown Drug,Unknown Drug,2023-05-08,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMipwFBVV95cUxPamxuWUJoUjZMdzdmMGNDODU0NVRmXzJNSzNBUFBJSzBaR0hraTB3OWpkSzJxMkw0NG9oZ29YM1d6UDY3eVZkUkJ6U1ZYSTBFYkRhSThPZU9TdHpNb1ZLZUhFQ29QdEhmZ1NpeldEX0dpVEp5Sk5LdmNaVE52ZzdTMjNsVjVqaDNBRTQzeUh2MFZ3dmNIUG1WRzUyRUk4RmphUjlzYVdaNNIBrAFBVV95cUxQdVZMZVNlUjlvQlQ4SzJTT1dWTGJCZ29VaV9ieHBzMUlkUXpGSXpHb0otdlRuZktmWU1VTTdjMmI5SFNESEdieDFsdTc4azZnZGdZR1Q4WXdlc01XVk8zSzZrZEoxSWFPMjhhR01reEpEVks1NDdwWnB3Sl92NlduaElVMTRQbk9HbTVETzN4SHczWnJRTWpMMmx0QlUtOEV0cTl5Vm11cmFxeGI5?oc=5,0.5032926998256176,Sun Pharma recalls over 24000 prefilled syringes of infertility drug in US - Express Pharma,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxPamxuWUJoUjZMdzdmMGNDODU0NVRmXzJNSzNBUFBJSzBaR0hraTB3OWpkSzJxMkw0NG9oZ29YM1d6UDY3eVZkUkJ6U1ZYSTBFYkRhSThPZU9TdHpNb1ZLZUhFQ29QdEhmZ1NpeldEX0dpVEp5Sk5LdmNaVE52ZzdTMjNsVjVqaDNBRTQzeUh2MFZ3dmNIUG1WRzUyRUk4RmphUjlzYVdaNNIBrAFBVV95cUxQdVZMZVNlUjlvQlQ4SzJTT1dWTGJCZ29VaV9ieHBzMUlkUXpGSXpHb0otdlRuZktmWU1VTTdjMmI5SFNESEdieDFsdTc4azZnZGdZR1Q4WXdlc01XVk8zSzZrZEoxSWFPMjhhR01reEpEVks1NDdwWnB3Sl92NlduaElVMTRQbk9HbTVETzN4SHczWnJRTWpMMmx0QlUtOEV0cTl5Vm11cmFxeGI5?oc=5"" target=""_blank"">Sun Pharma recalls over 24000 prefilled syringes of infertility drug in US</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Express Pharma</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Unknown Drug,Unknown Drug,2023-07-30,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMizwFBVV95cUxPa1VVMjNxZnZ4YWFKNGtBb3ItcjZucFdlTTVNeVVmNlBtdW5GRWEtX3RiOUt6WGJxWEtTd2xYRC1feWxXMFp6RWJBUEpRVkJGS1BER25CMnB3VTlMdGpGNXYtRGJQRW43NU8wM3A4cUc4ZE05VVVVaXh0clo0ak9DcENaN3Y4US1DTjZrQzl4U0ZlMlVZLUo0NUFQcXJoNmM0S2J3RUpJS2ZvTk9LVmhuakJGX3k5MVEzMWFJUmJNU2h4UHpYVlZpeDNlQ0QzMnPSAdQBQVVfeXFMUHc5bWMxbHl0RjIyZldBN201WFBhNHVobXZMMldER2xWaFJGMmU3blh2WUt6OHEteW5qeHh2cG5BbEIwUEJYZ3MtUVpycXVpWW5ocEVqX1lDcXJJTGtUNERaTEs2cGZQalZjUlN4blNCa3ZmeWM2SndkbGQxYS13YnR2Z3RXcVItNllIaGwxQS1Uc0NfSlVBd3BBU0NadDRKRWVxQVRtZTNNbXl0WVg5WGlsZFJNR3NoSTh5YmhZSmtDMHdOM0psd1ZsY01DRG9PTUpjYTc?oc=5,0.505,"Domestic drug makers Sun Pharma, Alembic recall drugs in US market - Business Standard","<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxPa1VVMjNxZnZ4YWFKNGtBb3ItcjZucFdlTTVNeVVmNlBtdW5GRWEtX3RiOUt6WGJxWEtTd2xYRC1feWxXMFp6RWJBUEpRVkJGS1BER25CMnB3VTlMdGpGNXYtRGJQRW43NU8wM3A4cUc4ZE05VVVVaXh0clo0ak9DcENaN3Y4US1DTjZrQzl4U0ZlMlVZLUo0NUFQcXJoNmM0S2J3RUpJS2ZvTk9LVmhuakJGX3k5MVEzMWFJUmJNU2h4UHpYVlZpeDNlQ0QzMnPSAdQBQVVfeXFMUHc5bWMxbHl0RjIyZldBN201WFBhNHVobXZMMldER2xWaFJGMmU3blh2WUt6OHEteW5qeHh2cG5BbEIwUEJYZ3MtUVpycXVpWW5ocEVqX1lDcXJJTGtUNERaTEs2cGZQalZjUlN4blNCa3ZmeWM2SndkbGQxYS13YnR2Z3RXcVItNllIaGwxQS1Uc0NfSlVBd3BBU0NadDRKRWVxQVRtZTNNbXl0WVg5WGlsZFJNR3NoSTh5YmhZSmtDMHdOM0psd1ZsY01DRG9PTUpjYTc?oc=5"" target=""_blank"">Domestic drug makers Sun Pharma, Alembic recall drugs in US market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following,Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following,2023-08-21,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOd0NoMDhJT2dKdDVXUVl5RFBhZ0pqZUZfS19fMHRfUnRkdE5lSkhIREdwRUdPSmNTcTB4b0hyZEtuQzh5c1hCcEozcWp6T3Z6bVJqT3dzdi1fX0ZpTUE5TW1rcERaVy1QbTdndzNwX3R1UDcxRWdaNlVRNm0zWFUtV0NIVzI1cW9icWpUYXRUTTFULVRzY1g0cERzNWhFa0ZpRXpTbEVhcEs5ZjZ2U28wWlBXbzdJUy1tWHBQYl96VHJwWWM?oc=5,0.5033042998614884,Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following Approval Of Its Product - insights.citeline.com,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxOd0NoMDhJT2dKdDVXUVl5RFBhZ0pqZUZfS19fMHRfUnRkdE5lSkhIREdwRUdPSmNTcTB4b0hyZEtuQzh5c1hCcEozcWp6T3Z6bVJqT3dzdi1fX0ZpTUE5TW1rcERaVy1QbTdndzNwX3R1UDcxRWdaNlVRNm0zWFUtV0NIVzI1cW9icWpUYXRUTTFULVRzY1g0cERzNWhFa0ZpRXpTbEVhcEs5ZjZ2U28wWlBXbzdJUy1tWHBQYl96VHJwWWM?oc=5"" target=""_blank"">Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following Approval Of Its Product</a>&nbsp;&nbsp;<font color=""#6f6f6f"">insights.citeline.com</font>",Google News Enhanced,"""Sun Pharma"" FDA approval",
Sun Pharma,Nda For Sun Pharma,Nda For Sun Pharma,2023-10-06,Good,0.0,0.0555555555555555,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZzB3WWF2OURNM0hWOFNuUE5iSG85cVNOR2EwU19yQnVsM3hVZlZxaWtnSXMwbkxNa25MS1B3TkhEZVpNdXNvS1JnWk53NmppdjNOUHo3bnZKYUl3MDB4dFVJRDNWX3RudGw3R29RWVBwcldkZHVFSUZUQUVwWTNlV2w0czdPNDByOWR1X3JmNUFIUmRCQ2pLczNIQ3N4S1NLYzdNbnZtV01jTE1ocGx2OGRHazhBVmdPVkc1VDFjMFB4R2JvU05zUFZ2WnFtbVXSAdQBQVVfeXFMTS1JVDV4YWVfWm45b0poNG82S20telNIQ2hkUWxFdnp5bFg5VDJIaGtlQnpHVUJlV3RiVldldE55NmFxeVpiUkJhWTZPdmo5QmdYMzJEbEVkRDdJVnNETlUwUld4cUd1dG8xaVloVTR2cFBxeGNWMURldVBaaE9aSmpSQXo2cVNhYkU2NnduU1Z0aGxOOTdzWDhRalZocmptbVRWRHFLdHJ6R3Z4bVprS3c2UmJ6VXRkc2lhenpsSVZMZEVDYndNamVWQ3dVbmp5LXVlem8?oc=5,0.5382132832413521,US FDA approves NDA for Sun Pharma's alopecia drug Deuruxolitinib - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxQZzB3WWF2OURNM0hWOFNuUE5iSG85cVNOR2EwU19yQnVsM3hVZlZxaWtnSXMwbkxNa25MS1B3TkhEZVpNdXNvS1JnWk53NmppdjNOUHo3bnZKYUl3MDB4dFVJRDNWX3RudGw3R29RWVBwcldkZHVFSUZUQUVwWTNlV2w0czdPNDByOWR1X3JmNUFIUmRCQ2pLczNIQ3N4S1NLYzdNbnZtV01jTE1ocGx2OGRHazhBVmdPVkc1VDFjMFB4R2JvU05zUFZ2WnFtbVXSAdQBQVVfeXFMTS1JVDV4YWVfWm45b0poNG82S20telNIQ2hkUWxFdnp5bFg5VDJIaGtlQnpHVUJlV3RiVldldE55NmFxeVpiUkJhWTZPdmo5QmdYMzJEbEVkRDdJVnNETlUwUld4cUd1dG8xaVloVTR2cFBxeGNWMURldVBaaE9aSmpSQXo2cVNhYkU2NnduU1Z0aGxOOTdzWDhRalZocmptbVRWRHFLdHJ6R3Z4bVprS3c2UmJ6VXRkc2lhenpsSVZMZEVDYndNamVWQ3dVbmp5LXVlem8?oc=5"" target=""_blank"">US FDA approves NDA for Sun Pharma's alopecia drug Deuruxolitinib</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" FDA approval",
Sun Pharma,Unknown Drug,Unknown Drug,2023-10-19,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQTnZQMUVCRFNjbFJsRnNkb3M0YzlRUk1uU1BCMm5GZ3dBZU9FanU4OVlUVzJ4MEc3WHM4amphUUdSMHFLLW91Zk55Nm5VWEtVN0hxZEJBY0lVYzVoY3BsZnh1WUVCcVlPeHJhcFVEbUQ5VmJoTWNrRmFWVXhac3V4MWNzUk1Udmd3M0NVWUIwemhEdWZ2ZHZKU3hnTVNEcGlubk05NnVQMHJXcHFTWXY1QXhzb2xtY240RkNTdmFIRlTSAccBQVVfeXFMUGJJQ0E1bFdTVWxwS0lHZndsX2p2T2VGZkJYSjFYRUctRU1MNnZQZGhMMGQ3WmJ2ZVo3d1R0LXFDcE9LaFNHTTl1cldjZ1luaUYwa1pHU0dMamhVWklPT2VmSi1PajBLbTNOMzBRTTY0WlNoZFBwS2UxanlBSW0ySEZpX2psQVpaQWFjS0E1VzJHZzFXa1VxRGVUMVdBVGRtWkdDMTk2cjgtTjRSSHpFcTJ1VTF3cExxYkRaM1VzTm9DTHhfZktDVQ?oc=5,0.5054760086731519,Sun Pharma recalls 144 bottles of anti-depression drug from U.S. market - The Hindu,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQTnZQMUVCRFNjbFJsRnNkb3M0YzlRUk1uU1BCMm5GZ3dBZU9FanU4OVlUVzJ4MEc3WHM4amphUUdSMHFLLW91Zk55Nm5VWEtVN0hxZEJBY0lVYzVoY3BsZnh1WUVCcVlPeHJhcFVEbUQ5VmJoTWNrRmFWVXhac3V4MWNzUk1Udmd3M0NVWUIwemhEdWZ2ZHZKU3hnTVNEcGlubk05NnVQMHJXcHFTWXY1QXhzb2xtY240RkNTdmFIRlTSAccBQVVfeXFMUGJJQ0E1bFdTVWxwS0lHZndsX2p2T2VGZkJYSjFYRUctRU1MNnZQZGhMMGQ3WmJ2ZVo3d1R0LXFDcE9LaFNHTTl1cldjZ1luaUYwa1pHU0dMamhVWklPT2VmSi1PajBLbTNOMzBRTTY0WlNoZFBwS2UxanlBSW0ySEZpX2psQVpaQWFjS0E1VzJHZzFXa1VxRGVUMVdBVGRtWkdDMTk2cjgtTjRSSHpFcTJ1VTF3cExxYkRaM1VzTm9DTHhfZktDVQ?oc=5"" target=""_blank"">Sun Pharma recalls 144 bottles of anti-depression drug from U.S. market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>",Google News Enhanced,"""Sun Pharma"" recall",Selected over 1 overlapping events
Sun Pharma,Unknown Drug,Unknown Drug,2023-12-04,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQTVFVMEpBeUtZNjhqWmV5N3JEdDBPdTZIeHJkQUZfVlUxYm85S19INWVyWXdXOGlLcmwwY3JuOUlqTmlIZF9kTmJRQ25jNUhKSm9YWnRlMFlYNG43aUVVS1hiMEdGNVFwR2dRWW9ITy12azJkOTBveWJHblY1OWkxcWZVV3VBYWEtYlY3Nk5Qbk92RVZHSG9sWDhUdjl1T0FydDdzcERzaVM2VmVGUk1MXzdNUnBBeld5Si1XdWVMZURpT3FPUHZoYjJmVnhDODNkSWxDaDhwVEpGRnU4am1KNW5tRWYzckwxaXJGcUJzRS1nN3dpWHlB0gH8AUFVX3lxTFBDTExORlhrTmN1c3pjVHllS1F6eVJ0Y2hzcVVyeUtrOGs3cnc3Z3dBaGdUWjlNdng1a2M1a2gxbV9NdUJNNnVCazNkZ3dXaFg2YzZoTHFmZjlTVkozUFV4dHdwNmVCdmI5Ql95cFlmTEs1U1FnbGo4RTJRZXZOMGdSUkJndGQwbmJzbUZfc3E5Y3daS2xad2VhT3VTNjEyOW5lLV84bENrT1RPRHFsZlN5R0ZZSFU0aTBiMVBZMTRHZFE5ajlLOE1xTkJENXVOTEU5Y2d2LTk3ZnhvbDhMbjJqMFlnZjRtdXlzaUI5dU0yMllMOVZ1bTFMc0hLdQ?oc=5,0.4901217563320613,"Glenmark, Sun Pharma recall drugs in the US over labelling and manufacturing concerns, confirms USFDA - Moneycontrol","<a href=""https://news.google.com/rss/articles/CBMi9wFBVV95cUxQTVFVMEpBeUtZNjhqWmV5N3JEdDBPdTZIeHJkQUZfVlUxYm85S19INWVyWXdXOGlLcmwwY3JuOUlqTmlIZF9kTmJRQ25jNUhKSm9YWnRlMFlYNG43aUVVS1hiMEdGNVFwR2dRWW9ITy12azJkOTBveWJHblY1OWkxcWZVV3VBYWEtYlY3Nk5Qbk92RVZHSG9sWDhUdjl1T0FydDdzcERzaVM2VmVGUk1MXzdNUnBBeld5Si1XdWVMZURpT3FPUHZoYjJmVnhDODNkSWxDaDhwVEpGRnU4am1KNW5tRWYzckwxaXJGcUJzRS1nN3dpWHlB0gH8AUFVX3lxTFBDTExORlhrTmN1c3pjVHllS1F6eVJ0Y2hzcVVyeUtrOGs3cnc3Z3dBaGdUWjlNdng1a2M1a2gxbV9NdUJNNnVCazNkZ3dXaFg2YzZoTHFmZjlTVkozUFV4dHdwNmVCdmI5Ql95cFlmTEs1U1FnbGo4RTJRZXZOMGdSUkJndGQwbmJzbUZfc3E5Y3daS2xad2VhT3VTNjEyOW5lLV84bENrT1RPRHFsZlN5R0ZZSFU0aTBiMVBZMTRHZFE5ajlLOE1xTkJENXVOTEU5Y2d2LTk3ZnhvbDhMbjJqMFlnZjRtdXlzaUI5dU0yMllMOVZ1bTFMc0hLdQ?oc=5"" target=""_blank"">Glenmark, Sun Pharma recall drugs in the US over labelling and manufacturing concerns, confirms USFDA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",Google News Enhanced,"""Sun Pharma"" recall",
